"District","Block","Panchayat","Work_Code","Mustroll_No","Mustroll_Link","Persondays"
"BASTI","HARRAIYA","BHAISA CHAUBEY","3153003080/RC/958486255823712256","6981","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=HARRAIYA&block_code=3153003&panchayat_name=BHAISA%20CHAUBEY&panchayat_code=3153003080&fin_year=2025-2026&source=&work_code=3153003080/RC/958486255823712256&msr_no=6981&AttendanceDate=25/03/2026&Digest=EGK7XYQKgvLzM1/zWjmSHw",10
"BASTI","HARRAIYA","MIRJAPUR","3153003092/LD/958486255825008868","6833","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=HARRAIYA&block_code=3153003&panchayat_name=MIRJAPUR&panchayat_code=3153003092&fin_year=2025-2026&source=&work_code=3153003092/LD/958486255825008868&msr_no=6833&AttendanceDate=25/03/2026&Digest=buKCsXY1E6qWjv50Yz5dlQ",10
"BASTI","HARRAIYA","RAJAULI","3153003097/IC/958486255823741420","6884","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=HARRAIYA&block_code=3153003&panchayat_name=RAJAULI&panchayat_code=3153003097&fin_year=2025-2026&source=&work_code=3153003097/IC/958486255823741420&msr_no=6884&AttendanceDate=25/03/2026&Digest=wnGj+OfrgsfWpJTjWCLuGA",10
"BASTI","HARRAIYA","SUKRAULI CHAUDHARY","3153003098/LD/958486255824844875","6859","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=HARRAIYA&block_code=3153003&panchayat_name=SUKRAULI%20CHAUDHARY&panchayat_code=3153003098&fin_year=2025-2026&source=&work_code=3153003098/LD/958486255824844875&msr_no=6859&AttendanceDate=25/03/2026&Digest=itzKwuvnaiQDWai+zIZblw",4
"BASTI","KAPTANGANJ","BASANT PUR","3153005011/RC/958486255823645771","4920","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KAPTANGANJ&block_code=3153005&panchayat_name=BASANT%20PUR&panchayat_code=3153005011&fin_year=2025-2026&source=&work_code=3153005011/RC/958486255823645771&msr_no=4920&AttendanceDate=25/03/2026&Digest=scIqTlnVs9nh/QDPbrkmmQ",1
"BASTI","KAPTANGANJ","ACHHATPUR","3153005022/RC/958486255823697356","4848","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KAPTANGANJ&block_code=3153005&panchayat_name=ACHHATPUR&panchayat_code=3153005022&fin_year=2025-2026&source=&work_code=3153005022/RC/958486255823697356&msr_no=4848&AttendanceDate=25/03/2026&Digest=d7sozWOazPFn1U3mF6YCtw",7
"BASTI","KAPTANGANJ","ACHHATPUR","3153005022/RS/958486255823128845","4876","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KAPTANGANJ&block_code=3153005&panchayat_name=ACHHATPUR&panchayat_code=3153005022&fin_year=2025-2026&source=&work_code=3153005022/RS/958486255823128845&msr_no=4876&AttendanceDate=25/03/2026&Digest=n6oC80cEyN3XiXrQSJSsSw",3
"BASTI","KAPTANGANJ","ACHHATPUR","3153005022/RS/958486255823128846","4935","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KAPTANGANJ&block_code=3153005&panchayat_name=ACHHATPUR&panchayat_code=3153005022&fin_year=2025-2026&source=&work_code=3153005022/RS/958486255823128846&msr_no=4935&AttendanceDate=25/03/2026&Digest=G+7C4/4ARg81lrPnkTgGyg",2
"BASTI","KAPTANGANJ","SARWALIYA","3153005034/RC/958486255823718353","4901","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KAPTANGANJ&block_code=3153005&panchayat_name=SARWALIYA&panchayat_code=3153005034&fin_year=2025-2026&source=&work_code=3153005034/RC/958486255823718353&msr_no=4901&AttendanceDate=25/03/2026&Digest=jtxExiXNxnDvM38I/IsOoQ",5
"BASTI","KAPTANGANJ","BARHNI","3153005046/RC/YD/958486255823698425","4814","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KAPTANGANJ&block_code=3153005&panchayat_name=BARHNI&panchayat_code=3153005046&fin_year=2025-2026&source=&work_code=3153005046/RC/YD/958486255823698425&msr_no=4814&AttendanceDate=25/03/2026&Digest=zesCc+sB0L5f3YdsJxipYQ",6
"BASTI","KAPTANGANJ","POKHRA","3153005054/RC/958486255823735760","4854","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KAPTANGANJ&block_code=3153005&panchayat_name=POKHRA&panchayat_code=3153005054&fin_year=2025-2026&source=&work_code=3153005054/RC/958486255823735760&msr_no=4854&AttendanceDate=25/03/2026&Digest=Qon6GLkW4MXkgVm0fQkjIA",4
"BASTI","KAPTANGANJ","POKHRA","3153005054/RC/958486255823736562","4852","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KAPTANGANJ&block_code=3153005&panchayat_name=POKHRA&panchayat_code=3153005054&fin_year=2025-2026&source=&work_code=3153005054/RC/958486255823736562&msr_no=4852&AttendanceDate=25/03/2026&Digest=KfGUW6GA8yG9jLFRLvlNdw",1
"BASTI","KAPTANGANJ","PARIWARPUR","3153005058/RC/958486255823676758","4831","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KAPTANGANJ&block_code=3153005&panchayat_name=PARIWARPUR&panchayat_code=3153005058&fin_year=2025-2026&source=&work_code=3153005058/RC/958486255823676758&msr_no=4831&AttendanceDate=25/03/2026&Digest=ovuLiZ3OgzuzykTeEasnHA",1
"BASTI","KUDARAHA","AKELA KUBERPUR","3153013008/RC/958486255823579683","8250","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=AKELA%20KUBERPUR&panchayat_code=3153013008&fin_year=2025-2026&source=&work_code=3153013008/RC/958486255823579683&msr_no=8250&AttendanceDate=25/03/2026&Digest=fnJ40F1b9mH2GcZkzppJCQ",4
"BASTI","KUDARAHA","AKELA KUBERPUR","3153013008/RC/958486255823749187","7978","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=AKELA%20KUBERPUR&panchayat_code=3153013008&fin_year=2025-2026&source=&work_code=3153013008/RC/958486255823749187&msr_no=7978&AttendanceDate=25/03/2026&Digest=Gh/0hQ7iJrMQney2WQDGWw",9
"BASTI","KUDARAHA","BHERWA","3153013009/RC/958486255823743118","7622","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=BHERWA&panchayat_code=3153013009&fin_year=2025-2026&source=&work_code=3153013009/RC/958486255823743118&msr_no=7622&AttendanceDate=25/03/2026&Digest=yV08O3L9ojusA2qBsVywTA",7
"BASTI","KUDARAHA","PAAUN","3153013010/RC/958486255823672822","8085","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=PAAUN&panchayat_code=3153013010&fin_year=2025-2026&source=&work_code=3153013010/RC/958486255823672822&msr_no=8085&AttendanceDate=25/03/2026&Digest=fFADyCVkSIBeNyA9WXcCHg",3
"BASTI","KUDARAHA","PAAUN","3153013010/RC/958486255823673809","8133","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=PAAUN&panchayat_code=3153013010&fin_year=2025-2026&source=&work_code=3153013010/RC/958486255823673809&msr_no=8133&AttendanceDate=25/03/2026&Digest=i3JLFR23EQx+jG5USpmgEg",6
"BASTI","KUDARAHA","RASOOLPUR","3153013020/RC/958486255823670231","7971","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=RASOOLPUR&panchayat_code=3153013020&fin_year=2025-2026&source=&work_code=3153013020/RC/958486255823670231&msr_no=7971&AttendanceDate=25/03/2026&Digest=eOnmMGNDXgVA3bZpUV9cmQ",10
"BASTI","KUDARAHA","GANGAPUR","3153013025/RC/958486255823679239","7779","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=GANGAPUR&panchayat_code=3153013025&fin_year=2025-2026&source=&work_code=3153013025/RC/958486255823679239&msr_no=7779&AttendanceDate=25/03/2026&Digest=g1f+4Oq4063b+dUJAXHvmA",7
"BASTI","KUDARAHA","SUVRAHA","3153013026/RC/958486255823725224","8044","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=SUVRAHA&panchayat_code=3153013026&fin_year=2025-2026&source=&work_code=3153013026/RC/958486255823725224&msr_no=8044&AttendanceDate=25/03/2026&Digest=dhqfJRVY/zGhZfM0cVnB6g",10
"BASTI","KUDARAHA","KORMA","3153013029/LD/958486255824959030","7759","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=KORMA&panchayat_code=3153013029&fin_year=2025-2026&source=&work_code=3153013029/LD/958486255824959030&msr_no=7759&AttendanceDate=25/03/2026&Digest=PThwhDFvhRBPX8bfHoqKHw",8
"BASTI","KUDARAHA","KORMA","3153013029/LD/958486255824959030","7762","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=KORMA&panchayat_code=3153013029&fin_year=2025-2026&source=&work_code=3153013029/LD/958486255824959030&msr_no=7762&AttendanceDate=25/03/2026&Digest=TRTxVhz79Ul7TjfaeNuEhw",4
"BASTI","KUDARAHA","KORMA","3153013029/LD/958486255824959032","7764","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=KORMA&panchayat_code=3153013029&fin_year=2025-2026&source=&work_code=3153013029/LD/958486255824959032&msr_no=7764&AttendanceDate=25/03/2026&Digest=cPx9K5ZHhCuzjar0vavbPw",2
"BASTI","KUDARAHA","AMAIPAR","3153013032/IC/958486255823726741","7834","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=AMAIPAR&panchayat_code=3153013032&fin_year=2025-2026&source=&work_code=3153013032/IC/958486255823726741&msr_no=7834&AttendanceDate=25/03/2026&Digest=XG/np5kDlQbvfndU8MTTNw",7
"BASTI","KUDARAHA","AMAIPAR","3153013032/IC/958486255823726741","7837","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=AMAIPAR&panchayat_code=3153013032&fin_year=2025-2026&source=&work_code=3153013032/IC/958486255823726741&msr_no=7837&AttendanceDate=25/03/2026&Digest=6rzMjdsqp/8NTX3YbAdFlg",10
"BASTI","KUDARAHA","AMAIPAR","3153013032/RC/958486255823694991","7827","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=AMAIPAR&panchayat_code=3153013032&fin_year=2025-2026&source=&work_code=3153013032/RC/958486255823694991&msr_no=7827&AttendanceDate=25/03/2026&Digest=PVipR2adNI0cNhrt+RVuUA",10
"BASTI","KUDARAHA","JAGANNATHPUR","3153013035/LD/958486255824982494","8006","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=JAGANNATHPUR&panchayat_code=3153013035&fin_year=2025-2026&source=&work_code=3153013035/LD/958486255824982494&msr_no=8006&AttendanceDate=25/03/2026&Digest=Zdm0sMZv2m9JoHQb28q1WA",9
"BASTI","KUDARAHA","MUSARIHA","3153013041/RC/958486255823728278","7597","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=MUSARIHA&panchayat_code=3153013041&fin_year=2025-2026&source=&work_code=3153013041/RC/958486255823728278&msr_no=7597&AttendanceDate=25/03/2026&Digest=R//Dcy7modRed4CGHNIhzQ",8
"BASTI","KUDARAHA","MUSARIHA","3153013041/RC/958486255823728278","7600","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=MUSARIHA&panchayat_code=3153013041&fin_year=2025-2026&source=&work_code=3153013041/RC/958486255823728278&msr_no=7600&AttendanceDate=25/03/2026&Digest=3AMZ0w99e47C4D6cIjzhSg",8
"BASTI","KUDARAHA","KABRA KHAS","3153013043/RC/958486255823706794","7872","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=KABRA%20KHAS&panchayat_code=3153013043&fin_year=2025-2026&source=&work_code=3153013043/RC/958486255823706794&msr_no=7872&AttendanceDate=25/03/2026&Digest=yIUAC+In1wD+oGkjn0Y9dQ",9
"BASTI","KUDARAHA","AKELA KUBERPUR","3153013008/RC/958486255823579683","8249","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=AKELA%20KUBERPUR&panchayat_code=3153013008&fin_year=2025-2026&source=&work_code=3153013008/RC/958486255823579683&msr_no=8249&AttendanceDate=25/03/2026&Digest=ZAsNY28+/jwTn1e08Jjr4g",10
"BASTI","KUDARAHA","BHERWA","3153013009/RC/958486255823743118","7623","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=BHERWA&panchayat_code=3153013009&fin_year=2025-2026&source=&work_code=3153013009/RC/958486255823743118&msr_no=7623&AttendanceDate=25/03/2026&Digest=lRaveH8ohLlwnns2VnnAhA",3
"BASTI","KUDARAHA","CHAUBAAH","3153013014/LD/958486255824934681","7775","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=CHAUBAAH&panchayat_code=3153013014&fin_year=2025-2026&source=&work_code=3153013014/LD/958486255824934681&msr_no=7775&AttendanceDate=25/03/2026&Digest=OBFqjNuUgNBg4Blhvd81Jg",10
"BASTI","KUDARAHA","CHHIBRA","3153013023/RC/958486255823701120","7729","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=CHHIBRA&panchayat_code=3153013023&fin_year=2025-2026&source=&work_code=3153013023/RC/958486255823701120&msr_no=7729&AttendanceDate=25/03/2026&Digest=XdiS2G2z4HfqDuZqSFl/bw",9
"BASTI","KUDARAHA","GANGAPUR","3153013025/RC/958486255823679231","7778","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=GANGAPUR&panchayat_code=3153013025&fin_year=2025-2026&source=&work_code=3153013025/RC/958486255823679231&msr_no=7778&AttendanceDate=25/03/2026&Digest=+M0/NpXgf2WyS0sBRond1w",2
"BASTI","KUDARAHA","SUVRAHA","3153013026/RC/958486255823725224","8046","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=SUVRAHA&panchayat_code=3153013026&fin_year=2025-2026&source=&work_code=3153013026/RC/958486255823725224&msr_no=8046&AttendanceDate=25/03/2026&Digest=m/7Uiirz/LG3aX6BVYg8Vg",10
"BASTI","KUDARAHA","KORMA","3153013029/LD/958486255824959030","7760","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=KORMA&panchayat_code=3153013029&fin_year=2025-2026&source=&work_code=3153013029/LD/958486255824959030&msr_no=7760&AttendanceDate=25/03/2026&Digest=f6BEdNOtIoGk7TZJYe+Y3Q",7
"BASTI","KUDARAHA","AMAIPAR","3153013032/RC/958486255823694991","7828","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=AMAIPAR&panchayat_code=3153013032&fin_year=2025-2026&source=&work_code=3153013032/RC/958486255823694991&msr_no=7828&AttendanceDate=25/03/2026&Digest=u/ffShgm2QCffngyjpHYRA",10
"BASTI","KUDARAHA","JAGANNATHPUR","3153013035/LD/958486255824982494","8007","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=JAGANNATHPUR&panchayat_code=3153013035&fin_year=2025-2026&source=&work_code=3153013035/LD/958486255824982494&msr_no=8007&AttendanceDate=25/03/2026&Digest=mgAa1mqu4UT7ZbLTR6Ckpg",9
"BASTI","KUDARAHA","MUSARIHA","3153013041/RC/958486255823728278","7599","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=MUSARIHA&panchayat_code=3153013041&fin_year=2025-2026&source=&work_code=3153013041/RC/958486255823728278&msr_no=7599&AttendanceDate=25/03/2026&Digest=gAw6Og9ehW4XYbSkCiuHHA",9
"BASTI","KUDARAHA","PASRA","3153013046/LD/958486255824692144","7670","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=PASRA&panchayat_code=3153013046&fin_year=2025-2026&source=&work_code=3153013046/LD/958486255824692144&msr_no=7670&AttendanceDate=25/03/2026&Digest=eD8p5yIA1JTkul/o9Gpn8g",10
"BASTI","KUDARAHA","BAISIYA KALA","3153013050/LD/958486255824953603","7714","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=BAISIYA%20KALA&panchayat_code=3153013050&fin_year=2025-2026&source=&work_code=3153013050/LD/958486255824953603&msr_no=7714&AttendanceDate=25/03/2026&Digest=fJGN6pp5cVLUYnBMgoKceg",9
"BASTI","KUDARAHA","MANJHARIYA","3153013057/LD/958486255824935540","7747","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=MANJHARIYA&panchayat_code=3153013057&fin_year=2025-2026&source=&work_code=3153013057/LD/958486255824935540&msr_no=7747&AttendanceDate=25/03/2026&Digest=2LONfeIBXCUmTY4arxg9Tw",10
"BASTI","KUDARAHA","MANJHARIYA","3153013057/LD/958486255824935540","7750","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=MANJHARIYA&panchayat_code=3153013057&fin_year=2025-2026&source=&work_code=3153013057/LD/958486255824935540&msr_no=7750&AttendanceDate=25/03/2026&Digest=gRq9KAxl/VNHb1RJHsqxfg",1
"BASTI","KUDARAHA","CHARADHE","3153013058/RC/958486255823667723","7961","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=CHARADHE&panchayat_code=3153013058&fin_year=2025-2026&source=&work_code=3153013058/RC/958486255823667723&msr_no=7961&AttendanceDate=25/03/2026&Digest=s4WlBhOXmfLbJTyPTOmmuw",6
"BASTI","KUDARAHA","BAANPUR","3153013059/RC/958486255823693972","8175","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=BAANPUR&panchayat_code=3153013059&fin_year=2025-2026&source=&work_code=3153013059/RC/958486255823693972&msr_no=8175&AttendanceDate=25/03/2026&Digest=4d1nRR1oom3yYmhA6qJLOQ",9
"BASTI","KUDARAHA","BAANPUR","3153013059/RC/958486255823694013","7705","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=BAANPUR&panchayat_code=3153013059&fin_year=2025-2026&source=&work_code=3153013059/RC/958486255823694013&msr_no=7705&AttendanceDate=25/03/2026&Digest=3isytocwCGgzkScV5k5/4A",3
"BASTI","KUDARAHA","BAANPUR","3153013059/RC/958486255823694017","7703","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=BAANPUR&panchayat_code=3153013059&fin_year=2025-2026&source=&work_code=3153013059/RC/958486255823694017&msr_no=7703&AttendanceDate=25/03/2026&Digest=kWJAV4YuwNMOa5jSCovN4g",3
"BASTI","KUDARAHA","DIHUKPURA","3153013060/RC/958486255823750157","8091","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=DIHUKPURA&panchayat_code=3153013060&fin_year=2025-2026&source=&work_code=3153013060/RC/958486255823750157&msr_no=8091&AttendanceDate=25/03/2026&Digest=BITu0AZQ3o4yhDkyt4Nkug",10
"BASTI","KUDARAHA","DIHUKPURA","3153013060/RC/958486255823750558","8232","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=DIHUKPURA&panchayat_code=3153013060&fin_year=2025-2026&source=&work_code=3153013060/RC/958486255823750558&msr_no=8232&AttendanceDate=25/03/2026&Digest=s6cD1YKZ9IVBgA06Wh1VHQ",10
"BASTI","KUDARAHA","JIBHIYAV","3153013062/RC/958486255823747131","7809","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=JIBHIYAV&panchayat_code=3153013062&fin_year=2025-2026&source=&work_code=3153013062/RC/958486255823747131&msr_no=7809&AttendanceDate=25/03/2026&Digest=94Y3vFfbw2tjaxjMLn8rzw",3
