"District","Block","Panchayat","Work_Code","Mustroll_No","Mustroll_Link","Persondays"
"BASTI","BANKATI","BHAWARA","3153011018/RC/958486255823615558","9353","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BHAWARA&panchayat_code=3153011018&fin_year=2025-2026&source=&work_code=3153011018/RC/958486255823615558&msr_no=9353&AttendanceDate=22/03/2026&Digest=7xTx6n4AW3dgGJ+WoYMrNA",10
"BASTI","BANKATI","DELHA PAAR","3153011026/FP/958486255823611611","9201","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DELHA%20PAAR&panchayat_code=3153011026&fin_year=2025-2026&source=&work_code=3153011026/FP/958486255823611611&msr_no=9201&AttendanceDate=22/03/2026&Digest=5dvCIMZMBsth9L+3uok7Cw",8
"BASTI","BANKATI","GULRIHA SIRMA","3153011038/IC/958486255823692245","9259","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=GULRIHA%20SIRMA&panchayat_code=3153011038&fin_year=2025-2026&source=&work_code=3153011038/IC/958486255823692245&msr_no=9259&AttendanceDate=22/03/2026&Digest=omAPRorE9EcOZ3uwQFMrmw",9
"BASTI","BANKATI","GULRIHA SIRMA","3153011038/RC/958486255823687851","9508","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=GULRIHA%20SIRMA&panchayat_code=3153011038&fin_year=2025-2026&source=&work_code=3153011038/RC/958486255823687851&msr_no=9508&AttendanceDate=22/03/2026&Digest=jPDepTp2D7nM76uSIvePSA",6
"BASTI","BANKATI","HARRIAYA","3153011040/RC/958486255823720218","9517","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=HARRIAYA&panchayat_code=3153011040&fin_year=2025-2026&source=&work_code=3153011040/RC/958486255823720218&msr_no=9517&AttendanceDate=22/03/2026&Digest=6b/ap8qlGNmYnKH1sH4NrQ",5
"BASTI","BANKATI","HARRIAYA","3153011040/RC/958486255823736926","9227","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=HARRIAYA&panchayat_code=3153011040&fin_year=2025-2026&source=&work_code=3153011040/RC/958486255823736926&msr_no=9227&AttendanceDate=22/03/2026&Digest=gk576RDoxfE0NyWDMS7tOg",7
"BASTI","BANKATI","HINAUTA","3153011041/IC/958486255823739646","9198","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=HINAUTA&panchayat_code=3153011041&fin_year=2025-2026&source=&work_code=3153011041/IC/958486255823739646&msr_no=9198&AttendanceDate=22/03/2026&Digest=fmUHxmkWHyabh5JFaGPkDg",8
"BASTI","BANKATI","KABARA","3153011044/LD/958486255824938257","9290","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KABARA&panchayat_code=3153011044&fin_year=2025-2026&source=&work_code=3153011044/LD/958486255824938257&msr_no=9290&AttendanceDate=22/03/2026&Digest=L+wc5dBbJ/tLxM/FBUR12Q",10
"BASTI","BANKATI","KHARATI","3153011050/AV/958486255824182731","9215","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARATI&panchayat_code=3153011050&fin_year=2025-2026&source=&work_code=3153011050/AV/958486255824182731&msr_no=9215&AttendanceDate=22/03/2026&Digest=KkiVvbtoqjJMJ10LXmPZPQ",5
"BASTI","BANKATI","KHARATI","3153011050/AV/958486255824182731","9218","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARATI&panchayat_code=3153011050&fin_year=2025-2026&source=&work_code=3153011050/AV/958486255824182731&msr_no=9218&AttendanceDate=22/03/2026&Digest=aDu9ZcN8zZQsdwN7wTYPIQ",1
"BASTI","BANKATI","KHARHAURA(CHHVILAHA)","3153011051/WC/958486255824167025","9251","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARHAURA(CHHVILAHA)&panchayat_code=3153011051&fin_year=2025-2026&source=&work_code=3153011051/WC/958486255824167025&msr_no=9251&AttendanceDate=22/03/2026&Digest=xi2OZR1tkXP2EuaRac8eFA",8
"BASTI","BANKATI","KHAROHA","3153011053/RC/958486255823580852","9172","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHAROHA&panchayat_code=3153011053&fin_year=2025-2026&source=&work_code=3153011053/RC/958486255823580852&msr_no=9172&AttendanceDate=22/03/2026&Digest=3rPn9s/J1hiFtG1OyE1tlg",8
"BASTI","BANKATI","KHORIA","3153011056/IC/YD/958486255823723324","9607","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/IC/YD/958486255823723324&msr_no=9607&AttendanceDate=22/03/2026&Digest=G2cNFeE1gxqUcVsn7zfcgA",7
"BASTI","BANKATI","KHORIA","3153011056/LD/YD/958486255824966397","9244","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/LD/YD/958486255824966397&msr_no=9244&AttendanceDate=22/03/2026&Digest=zYG8LoOGHxSzpMRmRTDdeA",4
"BASTI","BANKATI","KHORIA","3153011056/LD/YD/958486255824966411","9238","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/LD/YD/958486255824966411&msr_no=9238&AttendanceDate=22/03/2026&Digest=3Jko7au6+btxir4zxdq84g",7
"BASTI","BANKATI","KHORIA","3153011056/RC/YD/958486255823745750","9444","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/RC/YD/958486255823745750&msr_no=9444&AttendanceDate=22/03/2026&Digest=5G0+waetJ7qaAzOr0yo9DQ",5
"BASTI","BANKATI","MAKDUMPUR","3153011062/IC/958486255823692433","9417","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=MAKDUMPUR&panchayat_code=3153011062&fin_year=2025-2026&source=&work_code=3153011062/IC/958486255823692433&msr_no=9417&AttendanceDate=22/03/2026&Digest=t9ZXJF6SHOmBMSG9ljQdNA",6
"BASTI","BAHADURPUR","BHERIHA","3153012011/LD/958486255824954107","9710","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=BHERIHA&panchayat_code=3153012011&fin_year=2025-2026&source=&work_code=3153012011/LD/958486255824954107&msr_no=9710&AttendanceDate=22/03/2026&Digest=0jmgl7K/yf8iRPQJwJZ95w",10
"BASTI","BAHADURPUR","SONBARSA","3153012014/LD/958486255824933208","9633","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=SONBARSA&panchayat_code=3153012014&fin_year=2025-2026&source=&work_code=3153012014/LD/958486255824933208&msr_no=9633&AttendanceDate=22/03/2026&Digest=ysduSK1wLtFUQk9sOJqVCw",9
"BASTI","BAHADURPUR","SONBARSA","3153012014/LD/958486255824933208","9636","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=SONBARSA&panchayat_code=3153012014&fin_year=2025-2026&source=&work_code=3153012014/LD/958486255824933208&msr_no=9636&AttendanceDate=22/03/2026&Digest=UqWF4STAMykU0+CyAlO0Ng",7
"BASTI","BAHADURPUR","DEV DEEHA","3153012019/LD/958486255824951552","9701","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=DEV%20DEEHA&panchayat_code=3153012019&fin_year=2025-2026&source=&work_code=3153012019/LD/958486255824951552&msr_no=9701&AttendanceDate=22/03/2026&Digest=WdWRtZZIq6bO2ZEN20fPAg",9
"BASTI","BAHADURPUR","DEV DEEHA","3153012019/LD/958486255824951552","9704","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=DEV%20DEEHA&panchayat_code=3153012019&fin_year=2025-2026&source=&work_code=3153012019/LD/958486255824951552&msr_no=9704&AttendanceDate=22/03/2026&Digest=hPqYwxcd6VxPejiXxJ4tGQ",9
"BASTI","BAHADURPUR","DEV DEEHA","3153012019/LD/958486255824987443","9595","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=DEV%20DEEHA&panchayat_code=3153012019&fin_year=2025-2026&source=&work_code=3153012019/LD/958486255824987443&msr_no=9595&AttendanceDate=22/03/2026&Digest=8940v3DhC3O9oNO9tRZa6g",9
"BASTI","BAHADURPUR","DEV DEEHA","3153012019/LD/958486255824987443","9598","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=DEV%20DEEHA&panchayat_code=3153012019&fin_year=2025-2026&source=&work_code=3153012019/LD/958486255824987443&msr_no=9598&AttendanceDate=22/03/2026&Digest=C8ET7lwYq6GSG8fwn1B9Dw",10
"BASTI","BAHADURPUR","DEV DEEHA","3153012019/RC/958486255823667987","9801","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=DEV%20DEEHA&panchayat_code=3153012019&fin_year=2025-2026&source=&work_code=3153012019/RC/958486255823667987&msr_no=9801&AttendanceDate=22/03/2026&Digest=qxC4EkxhI9mW4BFHQ4XUWA",1
"BASTI","BAHADURPUR","KALWARI MUSTAKHAM","3153012030/RC/958486255823689961","9771","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=KALWARI%20MUSTAKHAM&panchayat_code=3153012030&fin_year=2025-2026&source=&work_code=3153012030/RC/958486255823689961&msr_no=9771&AttendanceDate=22/03/2026&Digest=BnKDnI2ARPLtdpr/YIOqQA",6
"BASTI","BAHADURPUR","KANHAULI","3153012033/LD/958486255824834898","9713","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=KANHAULI&panchayat_code=3153012033&fin_year=2025-2026&source=&work_code=3153012033/LD/958486255824834898&msr_no=9713&AttendanceDate=22/03/2026&Digest=Gg0Sk4CBHNeB8/UVd7+4Jg",10
"BASTI","BAHADURPUR","KANHAULI","3153012033/LD/958486255825009893","9690","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=KANHAULI&panchayat_code=3153012033&fin_year=2025-2026&source=&work_code=3153012033/LD/958486255825009893&msr_no=9690&AttendanceDate=22/03/2026&Digest=Othz5snPY/mW723hheKCZQ",2
"BASTI","BAHADURPUR","KUTHAPTTI PRITHI","3153012044/RC/958486255823657907","9874","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=KUTHAPTTI%20PRITHI&panchayat_code=3153012044&fin_year=2025-2026&source=&work_code=3153012044/RC/958486255823657907&msr_no=9874&AttendanceDate=22/03/2026&Digest=yG1mvr75KN6duHb5W1TwSA",5
"BASTI","BAHADURPUR","PRATAPPUR","3153012064/RC/958486255823707626","9695","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=PRATAPPUR&panchayat_code=3153012064&fin_year=2025-2026&source=&work_code=3153012064/RC/958486255823707626&msr_no=9695&AttendanceDate=22/03/2026&Digest=qa2OYBRT7uODjuE2FqO4LQ",3
"BASTI","BAHADURPUR","PRATAPPUR","3153012064/RC/958486255823707646","9699","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=PRATAPPUR&panchayat_code=3153012064&fin_year=2025-2026&source=&work_code=3153012064/RC/958486255823707646&msr_no=9699&AttendanceDate=22/03/2026&Digest=wa7YY7I0vGU5/NDMTnNcBg",3
"BASTI","BAHADURPUR","KAMHARIYA 2","3153012070/AV/958486255824174675","9616","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=KAMHARIYA%202&panchayat_code=3153012070&fin_year=2025-2026&source=&work_code=3153012070/AV/958486255824174675&msr_no=9616&AttendanceDate=22/03/2026&Digest=DwZ2FZfZoNIvt++/XtA8vQ",4
"BASTI","BAHADURPUR","SILLO","3153012073/LD/958486255824986398","9589","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=SILLO&panchayat_code=3153012073&fin_year=2025-2026&source=&work_code=3153012073/LD/958486255824986398&msr_no=9589&AttendanceDate=22/03/2026&Digest=ACWaB18Pv8qKcqp5wc26zA",9
"BASTI","BAHADURPUR","SISWARI RAGUBIR SINGH","3153012075/WH/958486255824013258","9662","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=SISWARI%20RAGUBIR%20SINGH&panchayat_code=3153012075&fin_year=2025-2026&source=&work_code=3153012075/WH/958486255824013258&msr_no=9662&AttendanceDate=22/03/2026&Digest=JpbagFUT1qtJ4pmS5PGUWA",6
"BASTI","BAHADURPUR","SISWARI RAGUBIR SINGH","3153012075/WH/958486255824013258","9665","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=SISWARI%20RAGUBIR%20SINGH&panchayat_code=3153012075&fin_year=2025-2026&source=&work_code=3153012075/WH/958486255824013258&msr_no=9665&AttendanceDate=22/03/2026&Digest=tftN8qWQQStsui7C/FbpNw",2
"BASTI","BAHADURPUR","SEMRA URF GALWA","3153012087/WH/958486255824004832","9622","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BAHADURPUR&block_code=3153012&panchayat_name=SEMRA%20URF%20GALWA&panchayat_code=3153012087&fin_year=2025-2026&source=&work_code=3153012087/WH/958486255824004832&msr_no=9622&AttendanceDate=22/03/2026&Digest=sC/14hczGBUbZYpbtiq1gQ",9
"BASTI","BANKATI","AHIRAULI","3153011001/LD/958486255824929272","9465","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=AHIRAULI&panchayat_code=3153011001&fin_year=2025-2026&source=&work_code=3153011001/LD/958486255824929272&msr_no=9465&AttendanceDate=22/03/2026&Digest=jpR2SaaU6ebDnIW+r5NUOg",10
"BASTI","BANKATI","AHIRAULI","3153011001/LD/958486255824929272","9468","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=AHIRAULI&panchayat_code=3153011001&fin_year=2025-2026&source=&work_code=3153011001/LD/958486255824929272&msr_no=9468&AttendanceDate=22/03/2026&Digest=gLSd08tdC+hke1BYKUVG5w",10
"BASTI","BANKATI","BHAWARA","3153011018/RC/958486255823615558","9354","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=BHAWARA&panchayat_code=3153011018&fin_year=2025-2026&source=&work_code=3153011018/RC/958486255823615558&msr_no=9354&AttendanceDate=22/03/2026&Digest=qfhPUryf3Ikyo5SXdslcgw",3
"BASTI","BANKATI","DELHA PAAR","3153011026/FP/958486255823611611","9200","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DELHA%20PAAR&panchayat_code=3153011026&fin_year=2025-2026&source=&work_code=3153011026/FP/958486255823611611&msr_no=9200&AttendanceDate=22/03/2026&Digest=qkCJVaxLXwN+cvIVDDVCXw",6
"BASTI","BANKATI","DELHA PAAR","3153011026/FP/958486255823611611","9203","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=DELHA%20PAAR&panchayat_code=3153011026&fin_year=2025-2026&source=&work_code=3153011026/FP/958486255823611611&msr_no=9203&AttendanceDate=22/03/2026&Digest=ziA60mvbNg7ZbSZ+rUazwA",3
"BASTI","BANKATI","HINAUTA","3153011041/IC/958486255823739646","9197","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=HINAUTA&panchayat_code=3153011041&fin_year=2025-2026&source=&work_code=3153011041/IC/958486255823739646&msr_no=9197&AttendanceDate=22/03/2026&Digest=WBvWfLgBZtdzIu+QYO0YQw",10
"BASTI","BANKATI","KABARA","3153011044/LD/958486255824938257","9289","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KABARA&panchayat_code=3153011044&fin_year=2025-2026&source=&work_code=3153011044/LD/958486255824938257&msr_no=9289&AttendanceDate=22/03/2026&Digest=RnatLDEGfz7Gx/li7GIVLg",10
"BASTI","BANKATI","KHARATI","3153011050/AV/958486255824182731","9217","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARATI&panchayat_code=3153011050&fin_year=2025-2026&source=&work_code=3153011050/AV/958486255824182731&msr_no=9217&AttendanceDate=22/03/2026&Digest=i28ilBvhhG4FoY5aDNdzVQ",2
"BASTI","BANKATI","KHARHAURA(CHHVILAHA)","3153011051/WC/958486255824167025","9249","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARHAURA(CHHVILAHA)&panchayat_code=3153011051&fin_year=2025-2026&source=&work_code=3153011051/WC/958486255824167025&msr_no=9249&AttendanceDate=22/03/2026&Digest=UWfeXkv3IQKfHRlvIYp1Dg",9
"BASTI","BANKATI","KHARHAURA(CHHVILAHA)","3153011051/WC/958486255824167025","9252","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHARHAURA(CHHVILAHA)&panchayat_code=3153011051&fin_year=2025-2026&source=&work_code=3153011051/WC/958486255824167025&msr_no=9252&AttendanceDate=22/03/2026&Digest=LTSukoYm+eTRiiPrT5Rh2Q",7
"BASTI","BANKATI","KHAROHA","3153011053/RC/958486255823580852","9170","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHAROHA&panchayat_code=3153011053&fin_year=2025-2026&source=&work_code=3153011053/RC/958486255823580852&msr_no=9170&AttendanceDate=22/03/2026&Digest=kP03Wtaplhthx1i0Rb/jlg",7
"BASTI","BANKATI","KHORIA","3153011056/IC/YD/958486255823723324","9606","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/IC/YD/958486255823723324&msr_no=9606&AttendanceDate=22/03/2026&Digest=jMW/uL4PDxe8E6ECXF3+Iw",8
"BASTI","BANKATI","KHORIA","3153011056/IC/YD/958486255823723324","9609","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/IC/YD/958486255823723324&msr_no=9609&AttendanceDate=22/03/2026&Digest=SSJYBbKESw3AQZfPrJbYPA",4
"BASTI","BANKATI","KHORIA","3153011056/LD/YD/958486255824966397","9243","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/LD/YD/958486255824966397&msr_no=9243&AttendanceDate=22/03/2026&Digest=FgxpLsheLC+pPcNGePcLOw",8
"BASTI","BANKATI","KHORIA","3153011056/LD/YD/958486255824966411","9239","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/LD/YD/958486255824966411&msr_no=9239&AttendanceDate=22/03/2026&Digest=Ubb9ZSluPpBWbMv/d+xHNg",10
"BASTI","BANKATI","KHORIA","3153011056/RC/YD/958486255823745750","9443","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=BANKATI&block_code=3153011&panchayat_name=KHORIA&panchayat_code=3153011056&fin_year=2025-2026&source=&work_code=3153011056/RC/YD/958486255823745750&msr_no=9443&AttendanceDate=22/03/2026&Digest=e1AWkn/WqdE6QIjxdMKd3g",10
