"District","Block","Panchayat","Work_Code","Mustroll_No","Mustroll_Link","Persondays"
"BASTI","PARAS RAMPUR","DUPHERI","3153001023/RC/958486255823726357","9514","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=DUPHERI&panchayat_code=3153001023&fin_year=2025-2026&source=&work_code=3153001023/RC/958486255823726357&msr_no=9514&AttendanceDate=27/03/2026&Digest=apj6/bf6vYcv2kPRnLeAWw",7
"BASTI","PARAS RAMPUR","JEETIPUR","3153001035/RC/958486255823744934","9711","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=JEETIPUR&panchayat_code=3153001035&fin_year=2025-2026&source=&work_code=3153001035/RC/958486255823744934&msr_no=9711&AttendanceDate=27/03/2026&Digest=Tp8X/T7qxwDyT31InvZ0ng",8
"BASTI","PARAS RAMPUR","JEETIPUR","3153001035/RC/958486255823744976","9712","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=JEETIPUR&panchayat_code=3153001035&fin_year=2025-2026&source=&work_code=3153001035/RC/958486255823744976&msr_no=9712&AttendanceDate=27/03/2026&Digest=k0yBvRpOUxUTGQNAXI9LXw",7
"BASTI","PARAS RAMPUR","KARIGHNA","3153001038/RC/958486255823697763","9672","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=KARIGHNA&panchayat_code=3153001038&fin_year=2025-2026&source=&work_code=3153001038/RC/958486255823697763&msr_no=9672&AttendanceDate=27/03/2026&Digest=XZvajcOCRwqK8I4D2FxQ+w",3
"BASTI","PARAS RAMPUR","KISHUNPUR","3153001043/RC/958486255823728851","9561","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=KISHUNPUR&panchayat_code=3153001043&fin_year=2025-2026&source=&work_code=3153001043/RC/958486255823728851&msr_no=9561&AttendanceDate=27/03/2026&Digest=IPuGLQBwG21HpwQW+TNz6w",9
"BASTI","PARAS RAMPUR","KISHUNPUR","3153001043/RC/958486255823728851","9564","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=KISHUNPUR&panchayat_code=3153001043&fin_year=2025-2026&source=&work_code=3153001043/RC/958486255823728851&msr_no=9564&AttendanceDate=27/03/2026&Digest=Tvp/vL9rw6nphvlpPQXauw",7
"BASTI","PARAS RAMPUR","NAGPUR (KUVAR)","3153001054/LD/958486255824934307","9552","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=NAGPUR%20(KUVAR)&panchayat_code=3153001054&fin_year=2025-2026&source=&work_code=3153001054/LD/958486255824934307&msr_no=9552&AttendanceDate=27/03/2026&Digest=mbWN5XRLAXXEI/ZxO+mVdQ",10
"BASTI","PARAS RAMPUR","NAGPUR TIKAYT","3153001055/LD/958486255824641104","9458","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=NAGPUR%20TIKAYT&panchayat_code=3153001055&fin_year=2025-2026&source=&work_code=3153001055/LD/958486255824641104&msr_no=9458&AttendanceDate=27/03/2026&Digest=kHzv5aSqYubbLfdzfWd5RQ",1
"BASTI","PARAS RAMPUR","SIRSAHAWA","3153001076/RC/958486255823745716","9534","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=SIRSAHAWA&panchayat_code=3153001076&fin_year=2025-2026&source=&work_code=3153001076/RC/958486255823745716&msr_no=9534&AttendanceDate=27/03/2026&Digest=pJsUHJ6My2xZR72zcu6psw",10
"BASTI","PARAS RAMPUR","DHOSHAR MISHRA","3153001085/LD/958486255824966588","9452","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=DHOSHAR%20MISHRA&panchayat_code=3153001085&fin_year=2025-2026&source=&work_code=3153001085/LD/958486255824966588&msr_no=9452&AttendanceDate=27/03/2026&Digest=39wVoNHRcpSQzyB5600DAg",10
"BASTI","PARAS RAMPUR","DHOSHAR MISHRA","3153001085/LD/958486255824966588","9455","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=DHOSHAR%20MISHRA&panchayat_code=3153001085&fin_year=2025-2026&source=&work_code=3153001085/LD/958486255824966588&msr_no=9455&AttendanceDate=27/03/2026&Digest=8ctf6vvFftmo/SDin9YCJA",8
"BASTI","PARAS RAMPUR","RAMPUR NAV NIDHI RAI","3153001096/LD/958486255824671641","9618","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=RAMPUR%20NAV%20NIDHI%20RAI&panchayat_code=3153001096&fin_year=2025-2026&source=&work_code=3153001096/LD/958486255824671641&msr_no=9618&AttendanceDate=27/03/2026&Digest=WNth7mCeLZNeBl6gECW4gA",8
"BASTI","PARAS RAMPUR","JAMOLIYA PANDEY","3153001102/RC/958486255823726351","9528","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=JAMOLIYA%20PANDEY&panchayat_code=3153001102&fin_year=2025-2026&source=&work_code=3153001102/RC/958486255823726351&msr_no=9528&AttendanceDate=27/03/2026&Digest=Ixgat+D0bfWK/DG66OOJdw",10
"BASTI","PARAS RAMPUR","LACHHIPUR","3153001106/RC/958486255823743756","9691","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=LACHHIPUR&panchayat_code=3153001106&fin_year=2025-2026&source=&work_code=3153001106/RC/958486255823743756&msr_no=9691&AttendanceDate=27/03/2026&Digest=MEEtkUbA8IiWYr38C0ozNg",2
"BASTI","PARAS RAMPUR","LACHHIPUR","3153001106/WC/958486255824214723","9516","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=LACHHIPUR&panchayat_code=3153001106&fin_year=2025-2026&source=&work_code=3153001106/WC/958486255824214723&msr_no=9516&AttendanceDate=27/03/2026&Digest=PgWbpG1rxk83jl3fOXOjdQ",10
"BASTI","RAMNAGAR","CHAISAR","3153006020/RC/958486255823746238","6185","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=CHAISAR&panchayat_code=3153006020&fin_year=2025-2026&source=&work_code=3153006020/RC/958486255823746238&msr_no=6185&AttendanceDate=27/03/2026&Digest=FKiyUbx1covdY9QHx541Ew",8
"BASTI","RAMNAGAR","CHAISAR","3153006020/WC/958486255824226707","6193","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=CHAISAR&panchayat_code=3153006020&fin_year=2025-2026&source=&work_code=3153006020/WC/958486255824226707&msr_no=6193&AttendanceDate=27/03/2026&Digest=FLAzaPeJ0hu/+yxs3j8BPQ",10
"BASTI","RAMNAGAR","MANJHARI","3153006052/AV/958486255824157779","6027","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=MANJHARI&panchayat_code=3153006045&fin_year=2025-2026&source=&work_code=3153006052/AV/958486255824157779&msr_no=6027&AttendanceDate=27/03/2026&Digest=2D7NkTbEoLLxHUTKRaa3Wg",5
"BASTI","RUDAULI","CHHATRIYA","3153008018/RC/958486255823690413","6154","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RUDAULI&block_code=3153008&panchayat_name=CHHATRIYA&panchayat_code=3153008018&fin_year=2025-2026&source=&work_code=3153008018/RC/958486255823690413&msr_no=6154&AttendanceDate=27/03/2026&Digest=KchKxnFMaXDHYqUfV3Ad5A",9
"BASTI","SALTAUA GOPAL PUR","BELWADAD","3153007017/RC/958486255823742281","5494","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=SALTAUA%20GOPAL%20PUR&block_code=3153007&panchayat_name=BELWADAD&panchayat_code=3153007017&fin_year=2025-2026&source=&work_code=3153007017/RC/958486255823742281&msr_no=5494&AttendanceDate=27/03/2026&Digest=jbFDcPYrNQJRzm7yh+f3Iw",5
"BASTI","SALTAUA GOPAL PUR","TENUWA","3153007020/LD/958486255824769941","5456","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=SALTAUA%20GOPAL%20PUR&block_code=3153007&panchayat_name=TENUWA&panchayat_code=3153007020&fin_year=2025-2026&source=&work_code=3153007020/LD/958486255824769941&msr_no=5456&AttendanceDate=27/03/2026&Digest=W7NIwHPXk9JEmfrEVdJk4A",7
"BASTI","SALTAUA GOPAL PUR","NEWADA","3153007052/AV/958486255824177602","5461","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=SALTAUA%20GOPAL%20PUR&block_code=3153007&panchayat_name=NEWADA&panchayat_code=3153007052&fin_year=2025-2026&source=&work_code=3153007052/AV/958486255824177602&msr_no=5461&AttendanceDate=27/03/2026&Digest=5Z4cxDzhTDgSGK6V24FarA",9
"BASTI","SALTAUA GOPAL PUR","NEWADA","3153007052/RC/958486255823671394","5509","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=SALTAUA%20GOPAL%20PUR&block_code=3153007&panchayat_name=NEWADA&panchayat_code=3153007052&fin_year=2025-2026&source=&work_code=3153007052/RC/958486255823671394&msr_no=5509&AttendanceDate=27/03/2026&Digest=dlazW6fjJIIPOsh/SKfHbA",4
"BASTI","SALTAUA GOPAL PUR","REGI","3153007066/RC/958486255823706731","5512","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=SALTAUA%20GOPAL%20PUR&block_code=3153007&panchayat_name=REGI&panchayat_code=3153007066&fin_year=2025-2026&source=&work_code=3153007066/RC/958486255823706731&msr_no=5512&AttendanceDate=27/03/2026&Digest=b6WLbfGtWIUWwlb6wZMoMg",10
"BASTI","SALTAUA GOPAL PUR","SUBHAI","3153007078/RC/958486255823677087","5500","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=SALTAUA%20GOPAL%20PUR&block_code=3153007&panchayat_name=SUBHAI&panchayat_code=3153007078&fin_year=2025-2026&source=&work_code=3153007078/RC/958486255823677087&msr_no=5500&AttendanceDate=27/03/2026&Digest=jvm52BT4LwHeN8bS4GrUrw",10
"BASTI","SAU GHAT","ANDA","3153009002/RC/958486255823685103","3384","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=SAU%20GHAT&block_code=3153009&panchayat_name=ANDA&panchayat_code=3153009002&fin_year=2025-2026&source=&work_code=3153009002/RC/958486255823685103&msr_no=3384&AttendanceDate=27/03/2026&Digest=If8fHxY/6/Zg56aKAQxApw",5
"BASTI","SAU GHAT","ANDA","3153009002/RC/958486255823685103","3390","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=SAU%20GHAT&block_code=3153009&panchayat_name=ANDA&panchayat_code=3153009002&fin_year=2025-2026&source=&work_code=3153009002/RC/958486255823685103&msr_no=3390&AttendanceDate=27/03/2026&Digest=yhAc2HlSoNdR+VUWjQbSwQ",2
"BASTI","KUDARAHA","BAANPUR","3153013059/RC/958486255823745465","8183","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=BAANPUR&panchayat_code=3153013059&fin_year=2025-2026&source=&work_code=3153013059/RC/958486255823745465&msr_no=8183&AttendanceDate=27/03/2026&Digest=xL+NNHiSxW29qIDhT6t7qg",7
"BASTI","KUDARAHA","DIHUKPURA","3153013060/RC/958486255823750155","7956","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=DIHUKPURA&panchayat_code=3153013060&fin_year=2025-2026&source=&work_code=3153013060/RC/958486255823750155&msr_no=7956&AttendanceDate=27/03/2026&Digest=3nan65AdV0RtGnYmxsAdPA",4
"BASTI","KUDARAHA","PIPARPATI EHATMALI","3153013071/RC/958486255823746235","8020","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=PIPARPATI%20EHATMALI&panchayat_code=3153013071&fin_year=2025-2026&source=&work_code=3153013071/RC/958486255823746235&msr_no=8020&AttendanceDate=27/03/2026&Digest=Hl3wMhmyAJkVbePeyIHq+g",9
"BASTI","KUDARAHA","PIPARPATI EHATMALI","3153013071/RC/958486255823746235","8023","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=PIPARPATI%20EHATMALI&panchayat_code=3153013071&fin_year=2025-2026&source=&work_code=3153013071/RC/958486255823746235&msr_no=8023&AttendanceDate=27/03/2026&Digest=TzSfJgTO2eRwbUe9nmw89g",8
"BASTI","KUDARAHA","HARKHAILIYA URF MATIYARIA","3153013074/RC/YD/958486255823751079","8071","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=HARKHAILIYA%20URF%20MATIYARIA&panchayat_code=3153013074&fin_year=2025-2026&source=&work_code=3153013074/RC/YD/958486255823751079&msr_no=8071&AttendanceDate=27/03/2026&Digest=qxvmswMc74ERE8cSYK45vA",9
"BASTI","KUDARAHA","UJIYANATPUR","3153013077/RC/958486255823310757","8243","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=UJIYANATPUR&panchayat_code=3153013077&fin_year=2025-2026&source=&work_code=3153013077/RC/958486255823310757&msr_no=8243&AttendanceDate=27/03/2026&Digest=ElpdPXA6OuJfoJVvarBcbA",3
"BASTI","KUDARAHA","UJIYANATPUR","3153013077/RC/958486255823654392","8283","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=UJIYANATPUR&panchayat_code=3153013077&fin_year=2025-2026&source=&work_code=3153013077/RC/958486255823654392&msr_no=8283&AttendanceDate=27/03/2026&Digest=ZQVVJC3BiHLxhZo+DgpAmw",10
"BASTI","KUDARAHA","UJIYANATPUR","3153013077/RC/958486255823654404","8276","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=UJIYANATPUR&panchayat_code=3153013077&fin_year=2025-2026&source=&work_code=3153013077/RC/958486255823654404&msr_no=8276&AttendanceDate=27/03/2026&Digest=x28S7SKumZAs5nkL6B4kyw",10
"BASTI","KUDARAHA","UJIYANATPUR","3153013077/RC/958486255823654404","8279","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=KUDARAHA&block_code=3153013&panchayat_name=UJIYANATPUR&panchayat_code=3153013077&fin_year=2025-2026&source=&work_code=3153013077/RC/958486255823654404&msr_no=8279&AttendanceDate=27/03/2026&Digest=RIah7TLBC1r00FE8zMqdZA",1
"BASTI","PARAS RAMPUR","AMAULI","3153001003/IC/958486255823689767","9476","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=AMAULI&panchayat_code=3153001003&fin_year=2025-2026&source=&work_code=3153001003/IC/958486255823689767&msr_no=9476&AttendanceDate=27/03/2026&Digest=JWiAUVekIgtTg0sKPbA/kw",8
"BASTI","PARAS RAMPUR","AMAULI","3153001003/IC/958486255823689767","9479","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=AMAULI&panchayat_code=3153001003&fin_year=2025-2026&source=&work_code=3153001003/IC/958486255823689767&msr_no=9479&AttendanceDate=27/03/2026&Digest=m4wpUsC1kWMS+ToCI0mzlg",3
"BASTI","PARAS RAMPUR","BELBHARIYA","3153001010/RC/958486255823732335","9384","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=BELBHARIYA&panchayat_code=3153001010&fin_year=2025-2026&source=&work_code=3153001010/RC/958486255823732335&msr_no=9384&AttendanceDate=27/03/2026&Digest=gcBmHQUndMAYP/fHnnlW3w",10
"BASTI","PARAS RAMPUR","BICHHIYA MISHRA","3153001013/RC/958486255823699322","9559","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=BICHHIYA%20MISHRA&panchayat_code=3153001013&fin_year=2025-2026&source=&work_code=3153001013/RC/958486255823699322&msr_no=9559&AttendanceDate=27/03/2026&Digest=O73Klk1SJkffqsmugCHfGg",6
"BASTI","PARAS RAMPUR","KARIGHNA","3153001038/RC/958486255823701850","9670","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=KARIGHNA&panchayat_code=3153001038&fin_year=2025-2026&source=&work_code=3153001038/RC/958486255823701850&msr_no=9670&AttendanceDate=27/03/2026&Digest=KpjPo43buHc9luThkcQXjA",7
"BASTI","PARAS RAMPUR","DHOBAHI","3153001063/WC/958486255824234655","9653","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=DHOBAHI&panchayat_code=3153001063&fin_year=2025-2026&source=&work_code=3153001063/WC/958486255824234655&msr_no=9653&AttendanceDate=27/03/2026&Digest=lqEe2MBc5YOB6SMU/55slw",8
"BASTI","PARAS RAMPUR","DHOBAHI","3153001063/WC/958486255824234655","9656","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=DHOBAHI&panchayat_code=3153001063&fin_year=2025-2026&source=&work_code=3153001063/WC/958486255824234655&msr_no=9656&AttendanceDate=27/03/2026&Digest=2XdTnr1st3tSVw6Est72gw",9
"BASTI","PARAS RAMPUR","SUKRAULI KUWAR","3153001078/RC/958486255823632392","9601","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=SUKRAULI%20KUWAR&panchayat_code=3153001078&fin_year=2025-2026&source=&work_code=3153001078/RC/958486255823632392&msr_no=9601&AttendanceDate=27/03/2026&Digest=HK5FsZ0xlAl/m4wwr/eQbQ",6
"BASTI","PARAS RAMPUR","DHOSHAR MISHRA","3153001085/RC/958486255823726380","9662","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=DHOSHAR%20MISHRA&panchayat_code=3153001085&fin_year=2025-2026&source=&work_code=3153001085/RC/958486255823726380&msr_no=9662&AttendanceDate=27/03/2026&Digest=CkjMuw8oEo6l24BVDDnkTQ",9
"BASTI","PARAS RAMPUR","RAMPUR NAV NIDHI RAI","3153001096/LD/958486255824671641","9617","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=RAMPUR%20NAV%20NIDHI%20RAI&panchayat_code=3153001096&fin_year=2025-2026&source=&work_code=3153001096/LD/958486255824671641&msr_no=9617&AttendanceDate=27/03/2026&Digest=7/jLSv6gSx1rh3OUk9MjBg",10
"BASTI","PARAS RAMPUR","LACHHIPUR","3153001106/WC/958486255824214723","9515","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=LACHHIPUR&panchayat_code=3153001106&fin_year=2025-2026&source=&work_code=3153001106/WC/958486255824214723&msr_no=9515&AttendanceDate=27/03/2026&Digest=Fe2d6aiItiWZzbHouadwgA",10
"BASTI","PARAS RAMPUR","LACHHIPUR","3153001106/WC/958486255824214723","9518","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=PARAS%20RAMPUR&block_code=3153001&panchayat_name=LACHHIPUR&panchayat_code=3153001106&fin_year=2025-2026&source=&work_code=3153001106/WC/958486255824214723&msr_no=9518&AttendanceDate=27/03/2026&Digest=X4zZ9Bqp5TLB6gdoUG29jw",9
"BASTI","RAMNAGAR","BHIVAPAR","3153006017/IC/958486255823743148","6167","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=BHIVAPAR&panchayat_code=3153006017&fin_year=2025-2026&source=&work_code=3153006017/IC/958486255823743148&msr_no=6167&AttendanceDate=27/03/2026&Digest=E3OhPmzHBwu5ue+tf4My5w",8
"BASTI","RAMNAGAR","CHAISAR","3153006020/WC/958486255824226707","6194","https://mnregaweb4.nic.in/nregaarch/View_NMMS_atten_date_dtl_rpt.aspx?page=&short_name=UP&state_name=UTTAR%20PRADESH&state_code=31&district_name=BASTI&district_code=3153&block_name=RAMNAGAR&block_code=3153006&panchayat_name=CHAISAR&panchayat_code=3153006020&fin_year=2025-2026&source=&work_code=3153006020/WC/958486255824226707&msr_no=6194&AttendanceDate=27/03/2026&Digest=70IC7jqIwYxr3ZwwXxWJZg",9
